index,x,y,z
333,-24.0,-137.25,0.0
334,-26.0,-137.25,0.0
335,-28.0,-137.25,0.0
336,-30.0,-137.25,0.0
337,-32.0,-137.25,0.0
338,-34.0,-137.25,0.0
339,-36.0,-137.25,0.0
340,-38.0,-137.25,0.0
341,-40.0,-137.25,0.0
342,-42.0,-137.25,0.0
343,-44.0,-137.25,0.0
344,-46.0,-137.25,0.0
345,-48.0,-137.25,0.0
346,-50.0,-137.25,0.0
347,-52.0,-137.25,0.0
348,-54.0,-137.25,0.0
349,-56.0,-137.25,0.0
350,-58.0,-137.25,0.0
351,-60.0,-137.25,0.0
352,-62.0,-137.25,0.0
353,-64.0,-137.25,0.0
354,-66.0,-137.25,0.0
355,-68.0,-137.25,0.0
356,-70.0,-137.25,0.0
357,-72.0,-137.25,0.0
358,-74.0,-137.25,0.0
359,-76.0,-137.25,0.0
360,-78.0,-137.25,0.0
361,-80.0,-137.25,0.0
362,-82.0,-137.25,0.0
363,-84.0,-137.25,0.0
364,-86.0,-137.25,0.0
365,-88.0,-137.25,0.0
366,-90.0,-137.25,0.0
367,-92.0,-137.25,0.0
368,-94.0,-137.25,0.0
369,-96.0,-137.25,0.0
370,-98.0,-137.25,0.0
371,-100.0,-137.25,0.0
372,-102.0,-137.25,0.0
373,-104.0,-137.25,0.0
374,-106.0,-137.25,0.0
375,-108.0,-137.25,0.0
376,-110.0,-137.25,0.0
377,-112.0,-137.25,0.0
378,-114.0,-137.25,0.0
379,-116.0,-137.25,0.0
380,-118.0,-137.25,0.0
381,-120.0,-137.25,0.0
382,-122.0,-137.25,0.0
383,-124.0,-137.25,0.0
384,-126.0,-137.25,0.0
385,-128.0,-137.25,0.0
386,-130.0,-137.25,0.0
387,-132.0,-137.25,0.0
388,-134.0,-137.25,0.0
389,-136.0,-137.25,0.0
390,-138.0,-137.25,0.0
391,-140.0,-137.25,0.0
392,-142.0,-137.25,0.0
393,-144.0,-137.25,0.0
394,-146.0,-137.25,0.0
395,-148.0,-137.25,0.0
396,-150.0,-137.25,0.0
397,-152.0,-137.25,0.0
398,-154.0,-137.25,0.0
399,-156.0,-137.25,0.0
400,-158.0,-137.25,0.0
401,-160.0,-137.25,0.0
402,-162.0,-137.25,0.0
403,-164.0,-137.25,0.0
404,-166.0,-137.25,0.0
405,-168.0,-137.25,0.0
406,-170.0,-137.25,0.0
407,-172.0,-137.25,0.0
408,-174.0,-137.25,0.0
409,-176.0,-137.25,0.0
410,-178.0,-137.25,0.0
411,-180.0,-137.25,0.0
412,-182.0,-137.25,0.0
413,-184.0,-137.25,0.0
414,-186.0,-137.25,0.0
415,-188.0,-137.25,0.0
416,-190.0,-137.25,0.0
417,-192.0,-137.25,0.0
418,-194.0,-137.25,0.0
419,-196.0,-137.25,0.0
420,-198.0,-137.25,0.0
421,-200.0,-137.25,0.0
422,-202.0,-137.25,0.0
423,-204.0,-137.25,0.0
424,-206.0,-137.25,0.0
425,-208.0,-137.25,0.0
426,-210.0,-137.25,0.0
427,-212.0,-137.25,0.0
428,-214.0,-137.25,0.0
429,-216.0,-137.25,0.0
430,-218.0,-137.25,0.0
431,-220.0,-137.25,0.0
432,-222.0,-137.25,0.0
433,-224.0,-137.25,0.0
434,-226.0,-137.25,0.0
435,-228.0,-137.25,0.0
436,-230.0,-137.25,0.0
437,-232.0,-137.25,0.0
438,-234.0,-137.25,0.0
439,-236.0,-137.25,0.0
440,-238.0,-137.25,0.0
441,-240.0,-137.25,0.0
442,-242.0,-137.25,0.0
443,-244.0,-137.25,0.0
444,-246.0,-137.25,0.0
445,-248.0,-137.25,0.0
446,-250.00067138671875,-137.25,0.0
447,-252.1965789794922,-137.232421875,0.0
448,-254.39193725585938,-137.17971801757812,0.0
449,-256.5861511230469,-137.09188842773438,0.0
450,-258.7786560058594,-136.96896362304688,0.0
451,-260.9689636230469,-136.8109893798828,0.0
452,-263.15643310546875,-136.61798095703125,0.0
453,-265.340576171875,-136.38999938964844,0.0
454,-267.520751953125,-136.12709045410156,0.0
455,-269.6964416503906,-135.829345703125,0.0
456,-271.8670959472656,-135.49684143066406,0.0
457,-274.03216552734375,-135.129638671875,0.0
458,-276.1910705566406,-134.72784423828125,0.0
459,-278.34326171875,-134.29156494140625,0.0
460,-280.4881896972656,-133.82089233398438,0.0
