index,x,y,z
465,-285.9336853027344,-128.83258056640625,0.0
466,-287.9903259277344,-128.2411651611328,0.0
467,-290.0372314453125,-127.61692810058594,0.0
468,-292.07391357421875,-126.96002960205078,0.0
469,-294.09979248046875,-126.2706298828125,0.0
470,-296.1143798828125,-125.54889678955078,0.0
471,-298.1171875,-124.79502868652344,0.0
472,-300.107666015625,-124.00921630859375,0.0
473,-302.0852966308594,-123.191650390625,0.0
474,-304.04962158203125,-122.3425521850586,0.0
475,-306.0000915527344,-121.4621353149414,0.0
476,-307.9362487792969,-120.55062866210938,0.0
477,-309.8575744628906,-119.6082534790039,0.0
478,-311.7635498046875,-118.63526916503906,0.0
479,-313.65374755859375,-117.63191223144531,0.0
480,-315.5276184082031,-116.59843444824219,0.0
481,-317.3847351074219,-115.53511047363281,0.0
482,-319.2245788574219,-114.44221496582031,0.0
483,-321.0467224121094,-113.32002258300781,0.0
484,-322.85064697265625,-112.1688232421875,0.0
485,-324.6359558105469,-110.98889923095703,0.0
486,-326.4021301269531,-109.78057098388672,0.0
487,-328.1488037109375,-108.54413604736328,0.0
488,-329.87542724609375,-107.27991485595703,0.0
489,-331.58160400390625,-105.98822784423828,0.0
490,-333.2668762207031,-104.66941833496094,0.0
491,-334.9308776855469,-103.32379913330078,0.0
492,-336.5731201171875,-101.95174407958984,0.0
493,-338.1932067871094,-100.55358123779297,0.0
494,-339.7906799316406,-99.12967681884766,0.0
495,-341.365234375,-97.6803970336914,0.0
496,-342.9163513183594,-96.20612335205078,0.0
497,-344.44366455078125,-94.70720672607422,0.0
498,-345.9468078613281,-93.18405151367188,0.0
499,-347.4254455566406,-91.63703918457031,0.0
500,-348.87908935546875,-90.06656646728516,0.0
501,-350.30743408203125,-88.4730453491211,0.0
502,-351.7101135253906,-86.85687255859375,0.0
503,-353.08673095703125,-85.21846008300781,0.0
504,-354.43701171875,-83.5582275390625,0.0
505,-355.760498046875,-81.87661743164062,0.0
506,-357.0569152832031,-80.17404174804688,0.0
507,-358.325927734375,-78.45094299316406,0.0
508,-359.5672302246094,-76.70775604248047,0.0
509,-360.7804870605469,-74.94493865966797,0.0
510,-361.96539306640625,-73.16293334960938,0.0
511,-363.1216125488281,-71.36219787597656,0.0
512,-364.2488708496094,-69.54319763183594,0.0
513,-365.3468933105469,-67.70639038085938,0.0
514,-366.4154052734375,-65.85225677490234,0.0
515,-367.4540710449219,-63.98125457763672,0.0
516,-368.46270751953125,-62.0938835144043,0.0
517,-369.4410095214844,-60.19061279296875,0.0
518,-370.3887023925781,-58.271934509277344,0.0
519,-371.3056335449219,-56.338340759277344,0.0
520,-372.19146728515625,-54.390316009521484,0.0
521,-373.0460510253906,-52.42837905883789,0.0
522,-373.86907958984375,-50.4530143737793,0.0
523,-374.6604919433594,-48.4647331237793,0.0
524,-375.419921875,-46.46405029296875,0.0
525,-376.1472473144531,-44.45146942138672,0.0
526,-376.84228515625,-42.427513122558594,0.0
527,-377.5048828125,-40.3926887512207,0.0
528,-378.13482666015625,-38.34752655029297,0.0
529,-378.7319641113281,-36.29254913330078,0.0
530,-379.2961120605469,-34.2282829284668,0.0
531,-379.82720947265625,-32.155250549316406,0.0
532,-380.3250427246094,-30.07398796081543,0.0
533,-380.78955078125,-27.985027313232422,0.0
